  bt7_documentClass  ,  bt7_documentSubClass  ,  bt7_documentSNType  ,Site,  UID_value 
Management and Process,Condition,Template,Kimpo Productive Database,FmfVo$Y01cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,FuRVo$Y01cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,FyTVo$Y01cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,F2VVo$Y01cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,F6XVo$Y01cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,F_ZVo$Y01cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,VGTVo$Y01cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,VKXVo$Y01cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,VOZVo$Y01cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,VSbVo$Y01cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,VWdVo$Y01cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,VafVo$Y01cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,ViRVo$Y01cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,VmTVo$Y01cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,VqVVo$Y01cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,VuXVo$Y01cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,VyZVo$Y01cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,V2bVo$Y01cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,V6dVo$Y01cuxKD
Management and Process,---,---,Kimpo Productive Database,GgTVo$Y01cuxKD
Management and Process,---,---,Kimpo Productive Database,GkXVo$Y01cuxKD
Management and Process,---,---,Kimpo Productive Database,GoZVo$Y01cuxKD
Management and Process,---,---,Kimpo Productive Database,GsbVo$Y01cuxKD
Management and Process,---,---,Kimpo Productive Database,syXVo$Gq1cuxKD
Management and Process,---,---,Kimpo Productive Database,cfZVo$Gq1cuxKD
Management and Process,---,---,Kimpo Productive Database,cjbVo$Gq1cuxKD
Management and Process,---,---,Kimpo Productive Database,cbVVo$Gq1cuxKD
Manufacturing,---,---,Kimpo Productive Database,crVVo$Gq1cuxKD
Management and Process,---,---,Kimpo Productive Database,cvZVo$Gq1cuxKD
Management and Process,---,---,Kimpo Productive Database,8LfVo$Gq1cuxKD
Management and Process,---,---,Kimpo Productive Database,8TRVo$Gq1cuxKD
Manufacturing,---,---,Kimpo Productive Database,8DZVo$Gq1cuxKD
Management and Process,---,---,Kimpo Productive Database,8HdVo$Gq1cuxKD
Manufacturing,Condition,Procedure instructions,Kimpo Productive Database,fpfVo$Gq1cuxKD
Manufacturing,Condition,Procedure instructions,Kimpo Productive Database,fxTVo$Gq1cuxKD
Management and Process,---,---,Kimpo Productive Database,APfVo$oL1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,nGVVo$oL1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,nKZVo$oL1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,nObVo$oL1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,nSdVo$oL1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,IObVo$oL1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,ISfVo$oL1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,IaRVo$oL1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,IeTVo$oL1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,IiVVo$oL1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,ImXVo$oL1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,IqZVo$oL1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,IubVo$oL1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,IydVo$oL1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,I2fVo$oL1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,I_RVo$oL1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,YCTVo$oL1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,YGVVo$oL1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,YKXVo$oL1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,YOZVo$oL1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,YSbVo$oL1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,YWdVo$oL1cuxKD
Management and Process,---,---,Kimpo Productive Database,Y7TVo$oL1cuxKD
Management and Process,---,---,Kimpo Productive Database,Y$XVo$oL1cuxKD
Management and Process,---,---,Kimpo Productive Database,oDZVo$oL1cuxKD
Management and Process,---,---,Kimpo Productive Database,GjdVo$Sa1cuxKD
Development,Condition,Procedure instructions,Kimpo Productive Database,sfXVo$Sa1cuxKD
Development,Condition,Procedure instructions,Kimpo Productive Database,sjbVo$Sa1cuxKD
Development,Condition,Procedure instructions,Kimpo Productive Database,s7VVo$Sa1cuxKD
Development,Condition,Procedure instructions,Kimpo Productive Database,s$ZVo$Sa1cuxKD
Development,Condition,Procedure instructions,Kimpo Productive Database,8nTVo$Sa1cuxKD
Development,Condition,Procedure instructions,Kimpo Productive Database,8rXVo$Sa1cuxKD
Development,Condition,Procedure instructions,Kimpo Productive Database,8vZVo$Sa1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,PGdVo$Sa1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,PORVo$Sa1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,PSTVo$Sa1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,PWVVo$Sa1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,PaXVo$Sa1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,PeZVo$Sa1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,PibVo$Sa1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,PmdVo$Sa1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,PqfVo$Sa1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,PyRVo$Sa1cuxKD
Management and Process,Specification,Procedure instructions,Kimpo Productive Database,fGbVo$Sa1cuxKD
Management and Process,Specification,Procedure instructions,Kimpo Productive Database,fKfVo$Sa1cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,fSRVo$Sa1cuxKD
Development,---,---,Kimpo Productive Database,gxVVo$VH1cuxKD
Development,---,---,Kimpo Productive Database,g1ZVo$VH1cuxKD
Development,---,---,Kimpo Productive Database,g5bVo$VH1cuxKD
Development,---,---,Kimpo Productive Database,g9dVo$VH1cuxKD
Development,---,---,Kimpo Productive Database,wBfVo$VH1cuxKD
Development,---,---,Kimpo Productive Database,wJRVo$VH1cuxKD
Development,---,---,Kimpo Productive Database,wNTVo$VH1cuxKD
Development,---,---,Kimpo Productive Database,wRVVo$VH1cuxKD
Development,---,---,Kimpo Productive Database,wVXVo$VH1cuxKD
Development,---,---,Kimpo Productive Database,wZZVo$VH1cuxKD
Development,---,---,Kimpo Productive Database,wdbVo$VH1cuxKD
Development,---,---,Kimpo Productive Database,whdVo$VH1cuxKD
Development,---,---,Kimpo Productive Database,wlfVo$VH1cuxKD
Development,---,---,Kimpo Productive Database,wtRVo$VH1cuxKD
Development,---,---,Kimpo Productive Database,wxTVo$VH1cuxKD
Development,---,---,Kimpo Productive Database,w1VVo$VH1cuxKD
Development,---,---,Kimpo Productive Database,w5XVo$VH1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,mRZVo$VH1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,mVbVo$VH1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,mJTVo$VH1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,mNXVo$VH1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,mdVVo$VH1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,mhZVo$VH1cuxKD
Manufacturing,Specification,Inspection and test document,Kimpo Productive Database,KVZVo$VH1cuxKD
Manufacturing,Specification,Inspection and test document,Kimpo Productive Database,KZdVo$VH1cuxKD
Manufacturing,Specification,Inspection and test document,Kimpo Productive Database,KdfVo$VH1cuxKD
Manufacturing,Specification,Inspection and test document,Kimpo Productive Database,KlRVo$VH1cuxKD
Manufacturing,Specification,Inspection and test document,Kimpo Productive Database,KpTVo$VH1cuxKD
Manufacturing,Specification,Inspection and test document,Kimpo Productive Database,KtVVo$VH1cuxKD
Management and Process,---,---,Kimpo Productive Database,cdZVo$VH1cuxKD
Manufacturing,---,---,Kimpo Productive Database,cZVVo$VH1cuxKD
Manufacturing,Specification,Technical delivery conditions,Kimpo Productive Database,N5VVo$VH1cuxKD
Development,Specification,Inspection and test document,Kimpo Productive Database,_jRVo$VH1cuxKD
Development,Specification,Inspection and test document,Kimpo Productive Database,_nVVo$VH1cuxKD
Development,Specification,Inspection and test document,Kimpo Productive Database,_rXVo$VH1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,U6TVo$ol1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,U_XVo$ol1cuxKD
Management and Process,Condition,Template,Kimpo Productive Database,kCZVo$ol1cuxKD
Management and Process,---,---,Kimpo Productive Database,0PTVo$ol1cuxKD
Management and Process,---,---,Kimpo Productive Database,0TfVo$ol1cuxKD
Management and Process,---,---,Kimpo Productive Database,0bbVo$ol1cuxKD
Management and Process,---,---,Kimpo Productive Database,0ffVo$ol1cuxKD
Development,Condition,Information,Kimpo Productive Database,0nRVo$ol1cuxKD
Development,Condition,Information,Kimpo Productive Database,0rTVo$ol1cuxKD
Development,Condition,Information,Kimpo Productive Database,0vVVo$ol1cuxKD
Management and Process,---,---,Kimpo Productive Database,0zXVo$ol1cuxKD
Management and Process,---,---,Kimpo Productive Database,03ZVo$ol1cuxKD
Management and Process,---,---,Kimpo Productive Database,AuTZtj6f1cuxKD
Management and Process,---,---,Kimpo Productive Database,VEdVo$ol1cuxKD
Management and Process,---,---,Kimpo Productive Database,lQRVo$ol1cuxKD
Management and Process,---,---,Kimpo Productive Database,lUdVo$ol1cuxKD
Management and Process,---,---,Kimpo Productive Database,lcZVo$ol1cuxKD
Management and Process,---,---,Kimpo Productive Database,lkVVo$ol1cuxKD
Management and Process,---,---,Kimpo Productive Database,lnRVo$ol1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,YKXVo$ol1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,YObVo$ol1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,YSdVo$ol1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,YaXVo$ol1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,YebVo$ol1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,YidVo$ol1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,YqXVo$ol1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,YubVo$ol1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,YydVo$ol1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,ITfVo$ol1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,IbTVo$ol1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,IfVVo$ol1cuxKD
Management and Process,Condition,Information,Kimpo Productive Database,JIRVo$ol1cuxKD
Management and Process,---,---,Kimpo Productive Database,5cfVo$ol1cuxKD
Usage and Disposal,Specification,Declaration of conformity,Kimpo Productive Database,s3VVo$ol1cuxKD
Usage and Disposal,Specification,Declaration of conformity,Kimpo Productive Database,s7ZVo$ol1cuxKD
Usage and Disposal,Specification,Declaration of conformity,Kimpo Productive Database,s$bVo$ol1cuxKD
Management and Process,Condition,Information,Kimpo Productive Database,NLdVo$ol1cuxKD
Management and Process,Condition,Information,Kimpo Productive Database,NHZVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,$FdVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,$NRVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,$RTVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,$VVVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,$ZXVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,$dZVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,$hbVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,$ldVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,$pfVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,$xRVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,$1bVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,$5fVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,PCRVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,PGTVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,PKVVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,POXVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,PSZVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,PWbVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,PadVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,PefVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,PmRVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,PqTVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,PuVVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,PyXVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,P2ZVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,P_TVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,fCXVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,fGZVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,fKbVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,fOdVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,fSfVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,faZVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,fedVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,fifVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,fqRVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,fuTVo$ol1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,fyVVo$ol1cuxKD
Development,Condition,Information,Kimpo Productive Database,f2XVo$ol1cuxKD
Management and Process,---,---,Kimpo Productive Database,f_RVo$ol1cuxKD
Management and Process,---,---,Kimpo Productive Database,vCVVo$ol1cuxKD
Management and Process,---,---,Kimpo Productive Database,vGXVo$ol1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,CXVVo$am1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,CbZVo$am1cuxKD
Management and Process,---,Procedure instructions,Kimpo Productive Database,U4XVo$am1cuxKD
Management and Process,---,Procedure instructions,Kimpo Productive Database,U8bVo$am1cuxKD
Management and Process,Specification,Procedure instructions,Kimpo Productive Database,kAdVo$am1cuxKD
Management and Process,Specification,Procedure instructions,Kimpo Productive Database,kEfVo$am1cuxKD
Management and Process,Specification,Procedure instructions,Kimpo Productive Database,kMRVo$am1cuxKD
Management and Process,Specification,Procedure instructions,Kimpo Productive Database,kQTVo$am1cuxKD
Management and Process,Project and Process,Procedure instructions,Kimpo Productive Database,EFVVo$am1cuxKD
Management and Process,Project and Process,Procedure instructions,Kimpo Productive Database,00dVo$am1cuxKD
Management and Process,Project and Process,Procedure instructions,Kimpo Productive Database,08RVo$am1cuxKD
Management and Process,Project and Process,Procedure instructions,Kimpo Productive Database,EBTVo$am1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,1iZVo$am1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,1mdVo$am1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,1qfVo$am1cuxKD
Usage and Disposal,Condition,Template,Kimpo Productive Database,1yRVo$am1cuxKD
